nitrogen,phosphorus,potassium,ph,rainfall,temperature,humidity,soil_type,season,region,irrigation,crop
135.96,42.62,89.6,5.2,1930.98,16.98,81.21,silty,long_rains,highland,0,tea
33.0,63.56,51.55,6.6,508.64,21.48,63.33,silty,long_rains,sub_humid,0,beans
20.0,23.0,11.0,6.41,109.95,31.85,90.12,sandy,long_rains,sub_humid,1,orange
6.0,64.0,23.0,7.07,36.19,23.34,67.4,loamy,transitional,highland,0,lentils
110.42,58.39,53.56,6.9,786.77,21.83,65.59,silty,short_rains,sub_humid,1,maize
38.98,64.09,63.3,6.8,656.3,27.84,55.07,loamy,long_rains,sub_humid,0,groundnut
26.0,56.0,22.0,7.01,52.6,23.05,60.42,loamy,dry,semi_arid,0,lentils
78.42,46.02,39.22,6.0,553.03,18.57,54.28,clay,dry,highland,0,wheat
126.73,50.3,46.65,5.6,1811.41,24.93,83.22,clay,long_rains,coastal,1,rice
33.0,59.0,22.0,5.95,122.39,22.64,21.59,loamy,long_rains,sub_humid,0,kidney_beans
122.74,77.03,125.22,6.1,692.41,12.41,71.12,silty,transitional,highland,0,potato
94.62,55.84,70.12,6.8,863.61,29.56,51.9,clay,long_rains,sub_humid,0,cotton
153.46,43.67,83.41,4.7,2167.23,13.79,80.54,loamy,long_rains,highland,0,tea
102.0,28.0,54.0,6.86,55.5,25.16,80.28,loamy,dry,semi_arid,0,watermelon
83.0,79.0,55.0,5.57,98.67,25.15,83.35,clay,long_rains,sub_humid,0,banana
60.17,45.95,79.21,6.0,845.99,26.3,76.21,sandy,long_rains,sub_humid,0,cassava
33.0,12.0,15.0,6.05,116.72,30.26,92.03,loamy,long_rains,highland,1,orange
62.62,46.04,74.12,6.8,933.26,27.43,73.26,sandy,long_rains,sub_humid,0,cassava
51.84,52.6,82.49,5.6,755.62,26.16,74.15,loamy,long_rains,coastal,0,cassava
132.16,81.11,122.37,6.4,691.32,15.85,67.37,silty,long_rains,highland,0,potato
73.44,38.07,38.39,7.0,384.74,30.12,42.67,sandy,dry,arid,0,sorghum
124.23,91.71,128.16,6.4,714.39,13.63,72.32,loamy,transitional,highland,1,potato
84.66,46.66,38.7,6.9,580.27,17.7,49.15,clay,dry,highland,0,wheat
114.0,20.0,26.0,7.28,193.59,25.56,62.67,loamy,long_rains,highland,0,coffee
129.73,59.56,103.24,7.0,572.08,16.4,65.23,clay,long_rains,highland,1,cabbage
105.28,62.06,106.26,7.1,506.33,22.14,48.92,loamy,dry,semi_arid,1,onion
98.84,49.49,48.65,6.4,684.16,23.25,71.58,silty,short_rains,sub_humid,0,maize
0.0,12.0,7.0,6.97,116.81,20.18,90.65,loamy,long_rains,sub_humid,0,orange
98.46,59.06,47.07,6.2,675.71,23.02,64.52,silty,long_rains,sub_humid,0,maize
60.21,40.54,34.56,6.1,336.71,32.48,39.16,sandy,dry,arid,0,millet
79.5,41.19,40.26,6.6,522.25,14.96,49.18,loamy,dry,highland,1,wheat
144.09,39.76,85.13,5.5,2027.06,17.08,80.74,silty,long_rains,highland,0,tea
104.72,82.33,138.36,6.9,549.89,21.51,63.68,silty,transitional,sub_humid,1,tomato
116.41,61.02,45.78,5.7,2225.15,27.86,86.03,silty,long_rains,sub_humid,0,rice
96.5,56.29,50.91,6.3,704.84,23.96,66.22,loamy,long_rains,sub_humid,1,maize
34.72,59.59,54.26,6.5,577.56,22.15,61.27,silty,short_rains,highland,1,beans
112.94,67.07,100.74,6.1,387.64,20.58,52.58,loamy,dry,highland,1,onion
78.36,46.67,44.93,7.1,627.02,18.22,52.84,loamy,dry,highland,1,wheat
62.72,42.64,40.78,7.0,495.45,30.56,44.39,sandy,short_rains,arid,1,sorghum
82.41,45.87,68.78,7.4,965.35,27.19,56.57,sandy,dry,coastal,0,mango
98.75,49.3,54.0,6.8,757.72,24.26,68.64,loamy,short_rains,highland,0,maize
37.26,59.19,55.08,6.7,542.5,21.69,58.27,silty,short_rains,sub_humid,0,beans
119.16,58.83,105.54,6.1,1534.66,19.79,73.14,silty,long_rains,highland,0,coffee
171.59,56.42,206.3,6.8,1571.68,27.28,78.08,loamy,long_rains,coastal,0,banana
53.56,45.74,73.79,5.7,950.17,27.03,74.26,sandy,long_rains,sub_humid,0,cassava
58.21,44.96,77.84,6.1,792.38,26.7,76.05,loamy,long_rains,coastal,0,cassava
56.3,44.03,73.96,6.4,892.83,26.91,74.16,loamy,long_rains,sub_humid,0,cassava
13.0,22.0,5.0,7.76,100.17,19.67,90.5,sandy,long_rains,sub_humid,1,orange
33.96,65.98,71.57,6.0,725.52,28.3,55.86,loamy,long_rains,coastal,0,groundnut
30.26,67.03,50.27,7.4,509.61,17.48,63.25,loamy,long_rains,highland,0,beans
128.38,79.1,122.18,5.4,732.92,14.52,71.04,loamy,transitional,highland,1,potato
20.0,45.0,16.0,4.63,45.44,29.94,54.62,sandy,dry,semi_arid,0,moth_beans
115.0,12.0,52.0,6.69,21.02,27.51,94.96,loamy,transitional,sub_humid,0,muskmelon
108.03,81.61,135.59,6.8,498.37,21.67,64.62,silty,transitional,sub_humid,1,tomato
91.21,51.52,73.57,6.9,743.38,27.13,51.01,loamy,long_rains,sub_humid,0,cotton
35.37,65.16,61.48,6.7,769.26,30.25,57.5,sandy,long_rains,coastal,0,groundnut
58.78,50.89,78.88,7.0,860.35,29.86,73.75,loamy,long_rains,sub_humid,0,cassava
30.76,64.19,47.6,6.6,355.35,19.34,55.06,clay,dry,highland,1,lentils
38.16,64.07,69.45,5.7,654.46,29.52,58.61,loamy,long_rains,coastal,0,groundnut
61.8,46.55,73.24,6.9,848.17,27.6,72.53,sandy,long_rains,sub_humid,0,cassava
35.0,57.0,25.0,8.34,71.13,27.1,42.26,sandy,short_rains,arid,1,moth_beans
81.65,37.52,73.51,5.9,953.25,28.07,52.8,loamy,transitional,coastal,0,mango
173.98,66.95,184.21,6.6,1449.43,27.92,80.22,loamy,long_rains,coastal,0,banana
59.0,43.33,33.83,6.0,338.69,30.87,41.55,sandy,dry,arid,0,millet
27.0,43.0,23.0,5.88,44.94,31.7,56.85,sandy,dry,semi_arid,0,moth_beans
23.05,59.03,46.1,6.0,516.73,20.42,48.1,sandy,transitional,semi_arid,0,chickpea
82.0,77.0,46.0,5.9,95.83,28.95,82.19,clay,long_rains,sub_humid,1,banana
19.0,24.0,15.0,7.14,111.84,20.49,93.72,loamy,transitional,highland,0,orange
95.0,75.0,50.0,5.62,118.28,28.08,75.26,clay,long_rains,sub_humid,0,banana
107.0,51.0,22.0,5.98,79.57,24.87,78.22,clay,long_rains,coastal,1,cotton
37.0,36.0,26.0,4.65,94.49,32.89,52.61,loamy,transitional,coastal,0,mango
63.5,39.07,33.59,6.7,301.99,33.33,42.0,sandy,short_rains,semi_arid,0,millet
72.52,56.78,104.52,6.8,611.87,23.77,67.3,sandy,short_rains,highland,0,sweetpotato
70.0,47.0,17.0,6.6,104.16,24.61,70.42,silty,short_rains,highland,1,maize
24.0,80.0,19.0,6.81,65.66,29.68,69.09,loamy,short_rains,sub_humid,0,blackgram
73.71,41.19,38.88,7.1,517.06,27.64,47.42,sandy,dry,arid,0,sorghum
68.47,42.86,85.67,6.1,924.32,26.79,76.13,loamy,long_rains,sub_humid,1,cassava
73.13,58.98,107.92,6.5,686.41,21.62,68.71,sandy,long_rains,sub_humid,1,sweetpotato
31.58,60.53,45.01,5.7,584.51,20.56,56.76,loamy,dry,highland,1,chickpea
60.39,43.84,38.72,5.8,442.42,27.85,48.84,sandy,short_rains,arid,0,sorghum
30.0,79.0,22.0,6.25,48.6,18.29,69.49,loamy,dry,semi_arid,0,lentils
74.0,55.0,19.0,6.29,84.24,18.05,62.89,loamy,long_rains,sub_humid,0,maize
72.25,56.22,72.68,7.3,592.65,27.04,47.52,sandy,short_rains,sub_humid,0,sunflower
79.78,41.61,75.02,7.2,912.0,32.19,55.5,loamy,dry,coastal,0,mango
123.33,73.72,126.69,6.2,635.97,15.71,70.33,silty,long_rains,highland,1,potato
116.59,80.1,136.88,6.4,688.74,17.35,67.17,silty,long_rains,highland,1,potato
14.0,48.0,21.0,6.99,53.43,29.25,84.8,loamy,transitional,sub_humid,0,mung_bean
112.85,65.45,95.88,7.5,589.29,15.95,71.36,clay,long_rains,highland,0,cabbage
57.56,32.27,34.42,6.6,311.4,32.21,43.32,sandy,short_rains,semi_arid,0,millet
100.42,54.25,48.77,6.9,717.64,21.34,71.09,loamy,short_rains,highland,1,maize
30.0,20.0,38.0,7.06,110.09,22.6,93.16,loamy,transitional,arid,0,pomegranate
10.0,75.0,17.0,7.73,39.01,18.44,68.05,loamy,dry,highland,1,lentils
179.17,61.19,183.07,5.7,1409.49,25.9,78.58,clay,long_rains,sub_humid,0,banana
182.45,54.93,147.7,6.0,1866.88,31.41,70.6,clay,long_rains,coastal,0,sugarcane
26.96,57.42,43.0,7.3,375.37,18.7,44.06,loamy,dry,semi_arid,1,lentils
78.0,42.0,42.0,7.63,262.72,20.13,81.6,silty,long_rains,sub_humid,0,rice
104.97,51.92,71.08,6.9,749.02,28.41,51.77,clay,long_rains,sub_humid,1,cotton
82.38,46.8,38.82,7.2,617.26,17.69,51.92,loamy,dry,highland,0,wheat
29.88,69.44,52.03,7.1,590.4,17.69,60.01,silty,long_rains,highland,0,beans
184.62,62.08,133.55,6.8,1595.5,30.49,69.44,loamy,long_rains,coastal,0,sugarcane
102.84,58.73,53.88,6.6,724.21,26.0,62.11,silty,long_rains,sub_humid,0,maize
118.83,67.73,108.49,7.0,591.95,18.31,72.32,loamy,short_rains,highland,0,cabbage
77.78,43.19,42.23,6.8,423.98,28.48,47.24,sandy,short_rains,semi_arid,0,sorghum
95.68,62.94,105.63,7.0,526.28,20.9,51.99,loamy,dry,semi_arid,0,onion
71.54,62.96,99.93,6.4,632.59,27.43,69.85,sandy,long_rains,highland,1,sweetpotato
77.97,48.21,35.66,7.2,557.09,15.51,50.33,loamy,dry,highland,1,wheat
56.0,58.0,49.0,6.69,172.48,37.13,94.61,loamy,transitional,coastal,0,papaya
153.56,47.77,85.22,4.9,2096.43,15.43,82.05,loamy,long_rains,highland,0,tea
38.0,15.0,27.0,6.78,92.26,33.75,48.5,sandy,transitional,coastal,0,mango
71.48,59.11,107.27,6.2,654.04,25.81,70.72,loamy,short_rains,sub_humid,1,sweetpotato
39.0,42.0,20.0,8.06,40.83,29.35,61.25,sandy,dry,arid,1,moth_beans
62.46,48.05,119.66,6.1,575.94,24.05,72.82,loamy,short_rains,sub_humid,0,sweetpotato
67.49,47.86,80.25,6.1,847.89,26.83,69.59,loamy,long_rains,sub_humid,0,cassava
25.36,58.07,50.07,7.0,530.85,19.11,50.56,sandy,dry,semi_arid,0,chickpea
32.0,79.0,22.0,5.92,54.38,27.6,63.46,loamy,dry,highland,0,lentils
108.0,60.0,17.0,6.56,97.77,22.76,76.76,clay,long_rains,coastal,0,cotton
96.35,55.8,44.0,6.4,692.93,23.66,68.93,loamy,short_rains,highland,0,maize
61.32,45.25,81.84,6.0,906.76,26.61,71.65,loamy,long_rains,sub_humid,1,cassava
32.0,63.77,52.37,7.0,566.72,20.87,65.35,loamy,long_rains,highland,1,beans
89.16,45.92,74.0,6.4,945.02,32.66,52.51,loamy,transitional,coastal,0,mango
3.0,18.0,31.0,6.39,91.1,31.65,48.21,loamy,transitional,coastal,0,mango
72.27,53.33,94.25,6.6,601.31,24.05,66.96,sandy,short_rains,sub_humid,1,sweetpotato
32.0,14.0,37.0,6.83,104.68,22.73,88.49,sandy,dry,arid,1,pomegranate
27.62,54.44,40.82,7.4,329.36,21.06,45.35,clay,transitional,highland,1,lentils
70.42,41.58,38.38,6.8,468.31,29.02,47.59,loamy,dry,arid,0,sorghum
25.82,69.63,49.73,6.0,576.64,20.17,63.72,loamy,long_rains,sub_humid,0,beans
125.41,74.8,100.57,7.5,653.81,17.92,70.23,loamy,short_rains,highland,1,cabbage
54.05,46.82,94.39,6.0,867.32,25.02,73.86,sandy,long_rains,sub_humid,0,cassava
26.7,60.7,43.67,7.5,350.51,17.97,48.71,clay,dry,highland,1,lentils
100.95,55.72,51.5,6.0,655.42,22.76,62.12,loamy,short_rains,sub_humid,0,maize
103.65,73.56,132.95,6.7,516.96,22.54,64.39,loamy,transitional,sub_humid,1,tomato
93.93,54.6,53.04,6.6,809.3,22.6,66.04,loamy,long_rains,sub_humid,0,maize
26.0,50.0,19.0,6.01,32.56,27.32,51.67,sandy,dry,arid,0,moth_beans
65.16,46.21,43.47,6.5,502.27,28.02,45.4,loamy,short_rains,semi_arid,0,sorghum
178.18,53.77,194.6,5.6,1372.34,27.6,81.33,loamy,long_rains,coastal,0,banana
40.0,5.0,29.0,5.82,160.39,28.48,97.77,sandy,long_rains,coastal,1,coconut
134.11,67.92,108.15,6.3,1535.9,17.46,77.17,loamy,long_rains,highland,0,coffee
17.0,57.0,20.0,3.79,66.18,28.51,45.2,sandy,dry,semi_arid,1,moth_beans
57.02,38.94,36.07,5.8,399.16,31.97,44.37,sandy,dry,semi_arid,0,millet
97.0,52.06,68.57,6.9,843.58,26.59,50.77,loamy,long_rains,sub_humid,1,cotton
28.68,65.7,49.75,6.2,372.83,20.65,46.09,clay,transitional,semi_arid,1,lentils
66.61,56.11,68.47,7.0,597.1,26.16,51.24,loamy,dry,semi_arid,0,sunflower
124.9,66.8,113.91,6.6,551.7,15.45,67.56,clay,short_rains,highland,0,cabbage
27.0,62.0,24.0,7.35,62.27,28.63,66.77,loamy,short_rains,coastal,1,blackgram
180.2,59.37,203.23,6.1,1589.82,26.71,81.21,loamy,long_rains,sub_humid,1,banana
108.0,26.0,52.0,6.2,26.24,28.83,94.27,sandy,transitional,sub_humid,0,muskmelon
176.79,64.9,131.14,7.0,1541.79,29.18,73.7,clay,long_rains,coastal,0,sugarcane
94.0,54.0,17.0,5.87,107.32,23.39,61.74,loamy,short_rains,sub_humid,0,maize
103.39,82.61,128.7,6.6,586.36,23.37,62.68,loamy,transitional,sub_humid,0,tomato
7.0,20.0,12.0,6.48,110.04,16.53,94.77,sandy,transitional,highland,1,orange
192.83,70.53,125.9,6.1,1453.62,29.53,72.21,loamy,long_rains,coastal,0,sugarcane
56.41,32.38,32.46,6.1,318.78,31.12,47.18,sandy,short_rains,arid,0,millet
77.59,41.8,72.09,6.7,880.02,30.23,58.67,loamy,transitional,coastal,0,mango
77.83,43.68,42.93,7.3,519.25,15.77,51.54,clay,dry,highland,1,wheat
33.92,66.12,53.81,6.7,590.76,22.51,68.99,silty,long_rains,highland,0,beans
22.0,8.0,33.0,5.67,203.93,28.44,95.88,loamy,long_rains,coastal,1,coconut
64.57,41.13,40.98,5.6,441.08,27.43,47.83,loamy,dry,arid,0,sorghum
40.0,45.0,20.0,6.88,38.34,29.38,57.7,sandy,short_rains,arid,1,moth_beans
178.56,64.58,189.92,6.6,1476.81,28.1,81.4,clay,long_rains,coastal,0,banana
31.0,20.0,26.0,6.44,199.79,25.57,97.61,sandy,long_rains,coastal,0,coconut
97.0,22.0,26.0,6.07,185.16,23.61,59.69,loamy,long_rains,highland,1,coffee
75.0,49.0,15.0,5.92,102.49,21.54,71.51,silty,short_rains,highland,1,maize
74.5,57.11,113.89,6.7,639.95,24.66,63.6,sandy,long_rains,highland,0,sweetpotato
109.0,53.98,69.96,6.3,692.29,26.72,51.62,loamy,long_rains,coastal,0,cotton
88.53,53.95,51.88,6.2,674.6,22.4,67.92,loamy,short_rains,highland,1,maize
30.88,53.06,48.26,6.0,567.2,21.61,51.13,loamy,transitional,highland,1,chickpea
101.53,55.71,51.39,6.7,733.55,23.46,68.72,loamy,short_rains,highland,0,maize
10.0,5.0,42.0,6.89,109.25,20.24,91.09,loamy,dry,arid,1,pomegranate
102.26,58.07,74.7,6.0,839.68,29.83,53.43,clay,long_rains,coastal,0,cotton
79.0,59.0,17.0,6.64,108.51,20.38,63.74,loamy,short_rains,highland,0,maize
9.0,29.0,34.0,5.73,100.81,29.38,45.89,sandy,transitional,semi_arid,0,mango
69.51,48.35,69.21,6.6,954.18,32.37,54.24,loamy,transitional,semi_arid,1,mango
25.0,48.0,21.0,6.27,52.55,28.44,83.49,sandy,transitional,semi_arid,0,mung_bean
149.42,52.66,75.95,5.5,2072.2,16.23,78.21,silty,long_rains,highland,0,tea
34.0,59.0,23.0,6.94,56.48,28.56,83.25,sandy,transitional,sub_humid,0,mung_bean
122.95,65.09,104.78,5.8,1536.77,20.51,77.04,silty,long_rains,highland,0,coffee
25.0,70.0,16.0,5.76,106.36,19.63,18.91,silty,short_rains,highland,1,kidney_beans
133.79,54.86,96.14,6.5,1494.9,19.25,76.36,loamy,long_rains,highland,0,coffee
56.56,38.95,35.49,5.6,328.05,31.61,44.27,sandy,short_rains,arid,0,millet
111.0,79.0,53.0,6.17,119.7,28.31,75.77,clay,long_rains,sub_humid,1,banana
29.2,64.9,67.13,6.4,691.94,28.88,55.01,sandy,long_rains,sub_humid,0,groundnut
33.17,65.22,60.79,5.7,678.03,28.16,62.05,sandy,long_rains,coastal,0,groundnut
198.7,56.05,151.25,6.2,1651.54,27.15,71.78,clay,long_rains,coastal,1,sugarcane
58.19,38.7,29.34,6.1,315.46,33.57,40.57,sandy,dry,arid,0,millet
120.0,87.0,52.0,5.91,118.99,28.08,76.06,clay,long_rains,sub_humid,0,banana
28.3,54.72,46.63,6.4,545.6,20.63,57.67,loamy,transitional,highland,1,chickpea
56.37,36.47,36.3,6.0,258.4,31.75,38.58,sandy,dry,arid,0,millet
0.0,137.0,195.0,6.33,65.4,22.44,80.19,loamy,dry,semi_arid,1,grapes
85.0,38.0,41.0,6.25,276.66,21.59,82.79,clay,long_rains,sub_humid,0,rice
107.72,53.44,49.92,6.1,641.6,23.52,72.63,silty,short_rains,highland,0,maize
71.34,52.38,105.02,6.5,669.83,23.52,60.45,sandy,long_rains,highland,0,sweetpotato
98.44,53.66,51.67,6.7,638.84,22.99,62.27,silty,long_rains,sub_humid,1,maize
88.12,45.34,70.31,7.0,742.47,30.66,58.52,loamy,dry,coastal,0,mango
40.0,79.0,17.0,6.4,38.72,21.13,63.19,loamy,dry,highland,1,lentils
179.22,62.29,172.23,5.9,1493.21,25.07,81.87,loamy,long_rains,sub_humid,1,banana
68.32,44.75,42.83,5.7,447.93,28.2,45.86,sandy,dry,semi_arid,0,sorghum
119.48,51.72,44.35,6.5,1666.35,28.76,84.09,clay,long_rains,coastal,1,rice
3.0,9.0,45.0,6.54,104.62,23.89,89.62,loamy,transitional,semi_arid,1,pomegranate
90.28,67.77,110.56,6.3,491.78,21.36,48.79,sandy,dry,semi_arid,1,onion
99.4,76.24,125.86,6.9,568.6,22.48,66.83,loamy,dry,sub_humid,1,tomato
22.0,67.0,78.0,6.2,72.33,17.17,14.42,sandy,transitional,highland,1,chickpea
61.81,45.34,78.67,6.7,900.44,26.76,69.34,loamy,long_rains,coastal,0,cassava
94.71,53.45,45.15,6.6,678.58,23.64,68.31,silty,long_rains,highland,0,maize
102.55,59.68,76.76,5.9,774.56,28.37,58.11,clay,long_rains,coastal,1,cotton
108.66,71.03,124.19,6.5,503.59,20.26,63.14,loamy,dry,highland,0,tomato
17.0,56.0,17.0,5.96,69.66,27.94,45.41,sandy,short_rains,arid,0,moth_beans
102.38,53.74,68.82,6.4,730.46,27.54,53.32,loamy,long_rains,coastal,1,cotton
189.46,64.77,134.55,6.7,1669.82,26.95,68.89,clay,long_rains,coastal,0,sugarcane
120.26,66.05,100.68,6.9,630.64,16.46,72.29,clay,short_rains,highland,1,cabbage
34.0,10.0,14.0,6.73,116.8,34.05,92.06,loamy,long_rains,sub_humid,0,orange
82.0,78.0,46.0,5.74,110.44,25.06,84.97,clay,long_rains,coastal,1,banana
33.81,61.06,55.05,6.8,505.23,20.18,58.29,silty,short_rains,highland,0,beans
121.56,58.07,99.72,5.7,1481.78,18.69,72.5,loamy,long_rains,highland,1,coffee
5.0,13.0,37.0,5.65,103.32,22.34,89.79,loamy,transitional,semi_arid,1,pomegranate
82.69,58.27,92.93,6.2,622.3,22.49,64.2,loamy,short_rains,sub_humid,0,sweetpotato
106.15,63.44,120.8,6.9,412.92,20.44,51.46,sandy,dry,highland,1,onion
67.71,51.09,103.04,5.6,591.57,24.76,62.7,sandy,short_rains,highland,0,sweetpotato
56.82,35.98,36.17,6.1,349.55,33.22,39.3,sandy,dry,arid,0,millet
69.7,44.33,37.3,6.6,468.57,30.09,48.73,loamy,dry,arid,0,sorghum
28.0,122.0,197.0,5.86,69.66,19.89,82.73,loamy,dry,highland,1,grapes
105.61,78.48,123.64,6.6,505.78,23.27,62.21,loamy,transitional,sub_humid,1,tomato
96.62,57.95,51.42,6.3,731.63,22.88,67.98,silty,long_rains,sub_humid,1,maize
80.41,35.92,42.91,6.9,562.09,16.45,53.26,clay,dry,highland,0,wheat
25.0,143.0,198.0,6.03,107.86,22.81,91.52,silty,dry,highland,1,apple
31.8,66.67,44.85,6.7,353.05,21.11,47.92,loamy,transitional,highland,0,lentils
99.68,63.55,108.04,7.2,436.97,19.72,53.23,sandy,dry,semi_arid,1,onion
119.0,25.0,51.0,6.28,53.66,26.47,80.92,loamy,short_rains,semi_arid,0,watermelon
189.09,55.04,184.2,5.8,1496.77,26.65,78.03,loamy,long_rains,coastal,1,banana
104.17,80.37,126.18,6.1,561.14,24.12,62.24,loamy,transitional,highland,0,tomato
79.0,45.0,20.0,5.72,89.96,23.81,59.25,silty,short_rains,highland,0,maize
60.48,54.58,81.61,6.2,849.77,25.37,71.83,loamy,long_rains,sub_humid,0,cassava
125.82,47.39,102.19,6.3,1491.94,20.12,71.56,silty,long_rains,highland,0,coffee
7.0,23.0,35.0,7.05,102.55,19.75,88.72,sandy,transitional,semi_arid,1,pomegranate
108.93,67.2,92.65,6.1,419.89,20.69,55.63,loamy,dry,semi_arid,1,onion
93.18,78.69,130.36,6.6,540.9,22.82,60.43,loamy,dry,sub_humid,1,tomato
63.55,54.21,68.03,6.1,555.19,27.74,45.48,loamy,short_rains,semi_arid,1,sunflower
74.5,47.34,63.66,5.8,808.61,28.12,47.8,sandy,transitional,coastal,0,mango
72.84,57.24,78.42,6.8,557.72,26.79,44.41,loamy,short_rains,sub_humid,0,sunflower
96.7,62.08,104.0,7.1,455.12,19.89,53.38,loamy,dry,highland,1,onion
74.82,58.67,67.38,7.0,535.48,25.66,50.36,loamy,short_rains,sub_humid,0,sunflower
34.3,63.99,53.78,6.9,550.64,22.11,60.64,loamy,short_rains,highland,0,beans
65.54,41.35,78.65,5.6,923.0,26.4,70.85,sandy,long_rains,sub_humid,0,cassava
98.27,67.51,106.84,6.4,479.9,22.49,53.45,loamy,dry,semi_arid,1,onion
78.0,35.0,44.0,7.07,183.62,26.54,84.67,silty,long_rains,sub_humid,0,rice
64.06,49.46,80.34,6.7,979.69,27.94,72.45,loamy,long_rains,coastal,0,cassava
77.56,41.06,36.84,6.1,501.21,29.22,45.93,sandy,short_rains,arid,1,sorghum
133.81,74.76,94.6,7.0,612.36,19.69,62.46,clay,long_rains,highland,0,cabbage
29.0,77.0,75.0,7.78,72.94,17.5,15.48,sandy,dry,semi_arid,0,chickpea
104.7,54.03,47.97,6.4,716.4,21.68,68.49,loamy,long_rains,sub_humid,0,maize
34.15,67.82,53.8,6.1,449.79,20.03,63.08,loamy,short_rains,sub_humid,0,beans
99.0,12.0,52.0,6.0,22.22,28.7,94.31,sandy,dry,semi_arid,0,muskmelon
126.29,59.24,106.91,5.8,1586.93,19.66,75.4,silty,long_rains,highland,1,coffee
13.0,16.0,8.0,6.95,100.2,34.74,93.12,loamy,long_rains,sub_humid,0,orange
69.9,49.99,74.33,7.4,516.44,26.24,45.46,sandy,dry,sub_humid,0,sunflower
79.18,44.2,38.9,6.2,634.47,17.29,53.18,clay,dry,highland,1,wheat
78.93,42.79,69.03,7.3,800.56,32.88,50.92,loamy,transitional,coastal,1,mango
13.0,8.0,12.0,7.11,114.31,25.16,92.55,sandy,transitional,sub_humid,1,orange
27.86,59.34,45.31,6.7,377.09,19.1,47.46,loamy,dry,highland,0,lentils
80.7,43.17,41.75,6.3,568.96,17.16,58.66,loamy,dry,highland,1,wheat
123.86,78.67,135.57,5.7,717.68,16.11,74.83,loamy,transitional,highland,1,potato
72.88,40.5,38.25,6.1,452.04,28.46,50.97,sandy,short_rains,semi_arid,1,sorghum
36.0,26.0,26.0,6.81,95.23,30.17,51.08,sandy,transitional,semi_arid,0,mango
110.83,77.83,128.36,6.1,553.03,24.39,60.25,loamy,dry,sub_humid,1,tomato
28.0,7.0,9.0,6.73,115.57,34.59,92.13,sandy,long_rains,sub_humid,1,orange
27.52,63.78,49.83,6.1,589.28,21.17,62.82,silty,short_rains,sub_humid,0,beans
108.0,35.0,25.0,6.97,161.53,23.98,61.11,silty,long_rains,highland,0,coffee
52.57,57.76,75.81,6.7,543.44,26.26,45.5,sandy,dry,semi_arid,1,sunflower
22.28,50.16,49.18,5.8,545.84,19.72,49.92,sandy,dry,semi_arid,0,chickpea
116.23,80.33,121.39,5.4,744.28,13.84,68.16,loamy,long_rains,highland,0,potato
83.29,45.54,41.28,6.9,635.25,18.26,54.59,loamy,dry,highland,1,wheat
63.78,45.61,79.41,6.7,861.39,26.71,67.69,loamy,long_rains,sub_humid,0,cassava
26.21,56.8,45.9,5.6,578.71,19.21,47.66,sandy,transitional,highland,0,chickpea
82.7,42.28,37.29,7.5,574.06,18.36,49.63,clay,dry,highland,1,wheat
82.0,29.0,35.0,6.25,156.15,26.67,52.24,silty,long_rains,highland,0,coffee
33.41,60.15,46.69,7.6,367.17,18.5,47.6,clay,dry,semi_arid,0,lentils
113.16,77.12,127.96,6.3,635.85,23.01,66.28,silty,transitional,highland,1,tomato
72.37,52.2,110.57,6.5,624.77,22.58,60.87,sandy,short_rains,sub_humid,0,sweetpotato
31.0,37.0,21.0,6.71,37.31,27.24,86.4,loamy,short_rains,sub_humid,0,mung_bean
69.43,56.3,102.69,7.0,665.51,24.13,69.99,loamy,short_rains,highland,1,sweetpotato
130.26,74.01,122.65,5.6,722.01,15.34,69.74,silty,transitional,highland,0,potato
55.7,33.81,31.23,6.0,359.57,32.36,38.99,sandy,dry,arid,0,millet
57.0,73.0,85.0,7.36,91.95,18.49,14.72,loamy,transitional,semi_arid,0,chickpea
93.62,67.98,100.05,6.2,453.8,19.35,50.9,sandy,dry,highland,0,onion
96.12,55.12,65.82,6.5,728.44,26.18,53.26,clay,long_rains,sub_humid,1,cotton
66.19,43.51,39.69,5.7,488.21,29.82,50.34,loamy,short_rains,semi_arid,0,sorghum
97.35,53.61,52.1,6.8,593.42,23.33,67.04,silty,short_rains,highland,0,maize
86.06,46.26,75.2,6.6,833.46,31.05,57.5,loamy,transitional,semi_arid,0,mango
69.55,46.37,43.05,6.9,454.03,31.61,44.13,loamy,short_rains,semi_arid,0,sorghum
124.19,79.96,127.8,6.3,736.62,15.28,71.88,silty,long_rains,highland,0,potato
13.0,28.0,33.0,5.69,151.08,28.13,95.65,loamy,long_rains,coastal,1,coconut
108.13,80.29,133.1,6.5,555.04,24.08,61.37,loamy,transitional,sub_humid,1,tomato
115.33,64.87,105.61,6.9,615.53,17.49,63.28,loamy,short_rains,highland,0,cabbage
33.51,65.24,62.65,5.9,626.28,28.27,57.98,sandy,long_rains,coastal,1,groundnut
85.55,47.25,37.54,6.8,605.89,16.61,49.41,loamy,dry,highland,1,wheat
114.0,40.0,23.0,6.75,95.43,25.54,81.14,clay,long_rains,sub_humid,1,cotton
57.61,44.73,76.71,5.9,1022.5,27.45,68.93,loamy,long_rains,coastal,0,cassava
27.0,71.0,24.0,7.06,165.41,31.46,48.18,sandy,long_rains,sub_humid,0,pigeon_peas
30.0,30.0,35.0,6.0,165.81,25.01,95.59,loamy,long_rains,coastal,1,coconut
